1600,2
2,7.5466325E+00,1.38696E+01
2,7.7234065E+00,1.2366E+01
2,8.8862641E+00,1.19795E+01
2,7.1551703E+00,1.30595E+01
2,8.8406362E+00,1.1123E+01
2,5.9756042E+00,1.41574E+01
2,9.1876985E+00,1.26725E+01
2,7.1549367E+00,1.32730E+01
2,8.5615886E+00,1.22445E+01
2,7.8169432E+00,1.61333E+01
2,7.7833924E+00,1.14588E+01
2,7.2692876E+00,1.29361E+01
2,5.992137E+00,9.5328526E+00
2,7.6791699E+00,1.44516E+01
2,8.2756946E+00,1.09524E+01
2,6.931303E+00,1.21915E+01
2,6.7130238E+00,1.18893E+01
2,7.2203785E+00,1.2855E+01
2,7.6160564E+00,1.16907E+01
2,7.3483629E+00,1.28628E+01
2,7.2686355E+00,1.20181E+01
2,7.7572795E+00,1.17880E+01
2,6.5503601E+00,1.07568E+01
2,5.6198869E+00,1.22788E+01
2,7.0725974E+00,1.45135E+01
2,8.43317E+00,1.34233E+01
2,9.2078348E+00,1.2594E+01
2,6.5541339E+00,1.25907E+01
2,7.657828E+00,1.28909E+01
2,7.2241468E+00,1.28781E+01
2,8.3309282E+00,1.05687E+01
2,9.6716316E+00,1.1660E+01
2,6.8481219E+00,1.59864E+01
2,7.3529172E+00,1.18742E+01
2,7.1250055E+00,1.31764E+01
2,9.6303567E+00,1.11925E+01
2,8.1941331E+00,1.26640E+01
2,7.6574712E+00,1.368E+01
2,7.7376999E+00,1.19759E+01
2,9.8127218E+00,1.15973E+01
2,7.9362851E+00,1.28073E+01
2,7.6596033E+00,1.15621E+01
2,6.4781574E+00,1.12970E+01
2,8.8903332E+00,1.212E+01
2,8.6175423E+00,1.18545E+01
2,7.8649534E+00,1.32582E+01
2,8.8822112E+00,1.1621E+01
2,8.8322156E+00,1.3920E+01
2,4.7674732E+00,1.0668E+01
2,8.6203575E+00,1.25090E+01
2,7.5800904E+00,1.34954E+01
2,8.8118394E+00,1.22089E+01
2,7.0751579E+00,1.18803E+01
2,6.8810944E+00,1.09961E+01
2,7.4756565E+00,1.19148E+01
2,7.4008466E+00,1.4572E+01
2,6.1950026E+00,1.18487E+01
2,6.0069432E+00,1.29551E+01
2,8.1274723E+00,1.1747E+01
2,7.9137142E+00,1.38614E+01
2,8.4532498E+00,1.211E+01
2,8.2267867E+00,1.24065E+01
2,9.3160411E+00,1.3100E+01
2,9.5845368E+00,1.21156E+01
2,8.2490664E+00,1.11067E+01
2,7.5138636E+00,1.33391E+01
2,8.1871282E+00,1.1795E+01
2,6.6416173E+00,1.30502E+01
2,7.3851852E+00,1.41793E+01
2,7.2305924E+00,1.25469E+01
2,7.5994161E+00,1.28902E+01
2,8.0605622E+00,1.29378E+01
2,6.5013837E+00,1.21008E+01
2,6.4212961E+00,1.19637E+01
2,4.935857E+00,1.11424E+01
2,7.2778487E+00,1.24165E+01
2,7.8290962E+00,1.22256E+01
2,7.9869767E+00,1.29651E+01
2,6.3398297E+00,1.19327E+01
3,1.2366E+01,7.6154738E+00
3,1.27873E+01,5.315066E+00
3,1.28694E+01,7.2215011E+00
3,1.26258E+01,7.4350576E+00
3,1.26914E+01,6.9024041E+00
3,1.18777E+01,7.8587272E+00
3,1.16919E+01,6.1167412E+00
3,1.1628E+01,6.4198197E+00
3,1.26395E+01,6.4323333E+00
3,1.3109E+01,6.8198339E+00
3,1.24118E+01,8.6497242E+00
3,1.28409E+01,7.9441045E+00
3,1.23376E+01,8.681077E+00
3,1.36217E+01,5.7697423E+00
3,1.38971E+01,7.6189472E+00
3,1.12340E+01,9.3026648E+00
3,1.23902E+01,7.9618857E+00
3,1.31463E+01,8.5126809E+00
3,1.3802E+01,5.8851453E+00
3,1.36463E+01,7.9097714E+00
3,1.3285E+01,8.7581986E+00
3,1.14217E+01,8.6313161E+00
3,1.06781E+01,7.5709412E+00
3,1.20875E+01,7.2707084E+00
3,1.26811E+01,8.0258087E+00
3,1.13293E+01,7.6383578E+00
3,1.20621E+01,9.2365956E+00
3,1.20355E+01,7.6137965E+00
3,1.45800E+01,6.4686972E+00
3,1.15079E+01,7.1112671E+00
3,1.14434E+01,7.2769875E+00
3,1.43428E+01,8.2313428E+00
3,1.44562E+01,7.5443324E+00
3,1.3288E+01,7.9388434E+00
3,1.13299E+01,1.00896E+01
3,1.21015E+01,8.6208653E+00
3,1.0701E+01,8.2789968E+00
3,1.1485E+01,8.8986381E+00
3,1.15539E+01,9.0930055E+00
3,1.35956E+01,8.161593E+00
3,1.17130E+01,6.7167685E+00
3,1.28094E+01,6.8035101E+00
3,1.40499E+01,7.9220685E+00
3,1.2937E+01,8.3417106E+00
3,1.19659E+01,7.0293091E+00
3,1.1978E+01,7.2036834E+00
3,1.17618E+01,7.7441104E+00
3,1.18940E+01,7.2614913E+00
3,1.2892E+01,6.7424513E+00
3,1.25725E+01,7.4951974E+00
3,1.1346E+01,5.5101772E+00
3,1.39427E+01,9.6755661E+00
3,1.22904E+01,7.0493384E+00
3,1.28469E+01,8.5481597E+00
3,1.44962E+01,6.342415E+00
3,1.35330E+01,7.2268312E+00
3,1.40985E+01,8.2995891E+00
3,1.1226E+01,6.5152929E+00
3,1.03665E+01,7.3512443E+00
3,1.28965E+01,7.4953531E+00
3,1.17739E+01,7.7855685E+00
3,1.25386E+01,7.2684762E+00
3,1.26118E+01,7.1300347E+00
3,1.28642E+01,7.0014753E+00
3,1.13600E+01,7.3607701E+00
3,1.34144E+01,6.9456904E+00
3,1.27445E+01,5.5783689E+00
3,1.26229E+01,8.5150375E+00
3,1.1670E+01,7.9625918E+00
3,1.36004E+01,8.7842317E+00
3,1.24872E+01,7.2764145E+00
3,1.24381E+01,7.950223E+00
3,1.27492E+01,6.3630119E+00
3,1.23123E+01,6.653421E+00
3,1.25960E+01,7.132051E+00
3,1.24309E+01,8.3675139E+00
3,1.2462E+01,6.8821116E+00
3,1.37199E+01,7.2923664E+00
3,1.28078E+01,8.214343E+00
3,1.08024E+01,8.5655157E+00
3,1.391E+01,7.6286671E+00
3,1.24374E+01,7.3056774E+00
3,1.38940E+01,7.4231186E+00
3,1.1856E+01,6.9831902E+00
3,1.00219E+01,6.4977483E+00
3,1.29006E+01,8.3007969E+00
3,1.20510E+01,4.5785013E+00
3,1.17465E+01,7.5595377E+00
3,1.17627E+01,8.2880121E+00
3,1.1452E+01,7.1798338E+00
3,1.31430E+01,6.5177742E+00
3,1.32753E+01,7.1937527E+00
3,1.13807E+01,7.833303E+00
3,1.15469E+01,8.7972564E+00
3,1.22693E+01,7.3466175E+00
3,1.166E+01,7.8794503E+00
3,1.08230E+01,9.0846821E+00
3,1.32213E+01,7.3917982E+00
3,1.31715E+01,6.5984629E+00
3,1.25322E+01,6.8703116E+00
3,1.33633E+01,8.5068008E+00
3,1.203E+01,6.370546E+00
3,1.26925E+01,8.1510379E+00
3,1.29913E+01,5.8605741E+00
3,1.2767E+01,8.2909199E+00
3,1.1620E+01,7.5014662E+00
3,1.17645E+01,7.1925808E+00
3,1.21121E+01,6.4855694E+00
3,1.18004E+01,7.5300932E+00
3,1.09293E+01,6.0810968E+00
3,1.32555E+01,7.6916861E+00
3,1.30290E+01,6.6995263E+00
3,1.19018E+01,5.8551532E+00
3,1.39821E+01,8.4119143E+00
3,1.24424E+01,8.821002E+00
3,1.37962E+01,6.143349E+00
3,1.35692E+01,7.8677103E+00
3,1.2160E+01,7.1296933E+00
3,1.19729E+01,5.8820821E+00
3,1.35574E+01,6.194402E+00
3,1.30824E+01,8.1936457E+00
3,1.17675E+01,9.7586598E+00
3,1.1716E+01,6.7504285E+00
3,1.35941E+01,6.5849595E+00
3,1.20020E+01,7.9095403E+00
3,1.18423E+01,1.02951E+01
3,1.2465E+01,7.4686003E+00
3,1.32629E+01,6.1926655E+00
3,1.22400E+01,8.011367E+00
3,1.33753E+01,4.8200968E+00
3,1.21929E+01,8.2805809E+00
3,1.20360E+01,5.5231703E+00
3,1.20585E+01,7.0033116E+00
3,1.05184E+01,6.9651111E+00
3,1.3496E+01,7.434647E+00
3,1.24034E+01,8.8156957E+00
3,1.23807E+01,8.9753615E+00
3,1.15875E+01,6.1218175E+00
3,1.24718E+01,6.1752547E+00
3,1.28530E+01,7.1647985E+00
3,1.53142E+01,5.9714235E+00
3,1.38001E+01,7.5452792E+00
3,1.3010E+01,5.3818678E+00
3,1.21661E+01,7.0655546E+00
3,1.03318E+01,7.8547586E+00
3,1.4344E+01,5.8118226E+00
3,1.1346E+01,7.7287976E+00
3,1.2991E+01,7.6472934E+00
3,1.32653E+01,6.5436907E+00
3,1.12326E+01,6.6117024E+00
3,1.04910E+01,7.7502947E+00
3,1.35405E+01,6.840312E+00
3,1.2357E+01,7.7165727E+00
3,1.35191E+01,6.9711443E+00
3,1.1664E+01,6.7024098E+00
3,1.28434E+01,6.1963301E+00
3,1.22250E+01,9.2762553E+00
3,1.25615E+01,7.5553273E+00
3,1.32857E+01,8.2552176E+00
3,1.26217E+01,6.9579772E+00
3,1.11045E+01,8.2067167E+00
3,1.18654E+01,7.8436925E+00
3,1.4344E+01,8.05873E+00
3,1.23517E+01,6.7328858E+00
3,1.2313E+01,8.5308904E+00
3,1.26555E+01,7.3907044E+00
3,1.4354E+01,6.9411052E+00
3,1.02209E+01,6.4436411E+00
3,1.18340E+01,8.0277591E+00
3,1.07258E+01,7.3298843E+00
3,1.25575E+01,6.477845E+00
3,1.20317E+01,7.9675397E+00
3,1.34107E+01,8.2018339E+00
3,1.20188E+01,6.2020609E+00
3,1.27886E+01,8.5649011E+00
3,1.2201E+01,6.5649487E+00
3,1.18620E+01,7.447365E+00
3,1.29162E+01,8.0109271E+00
3,1.47684E+01,7.3606521E+00
3,1.2931E+01,6.1142762E+00
3,1.0039E+01,8.2987648E+00
3,1.11443E+01,8.20514E+00
3,1.08960E+01,8.1797992E+00
3,1.41457E+01,6.6552038E+00
3,1.2672E+01,7.6639675E+00
3,1.32760E+01,6.9004441E+00
3,1.15524E+01,7.1647632E+00
3,1.2426E+01,7.30971E+00
3,1.20567E+01,9.4102947E+00
3,1.13753E+01,7.7730725E+00
3,1.08947E+01,8.4980213E+00
3,1.19335E+01,8.4551312E+00
3,1.27655E+01,8.2627856E+00
3,1.32931E+01,7.6633926E+00
3,1.18963E+01,6.0227539E+00
3,1.07131E+01,7.2932053E+00
3,1.19550E+01,8.2654311E+00
3,1.36801E+01,7.1724275E+00
3,1.34399E+01,7.1343702E+00
3,1.13441E+01,5.5556235E+00
3,1.24081E+01,8.5830005E+00
3,1.16446E+01,8.3014835E+00
3,1.31166E+01,7.371983E+00
3,1.2254E+01,6.3519456E+00
3,1.26200E+01,8.2790636E+00
3,1.22453E+01,6.7357404E+00
3,1.33318E+01,8.8808517E+00
3,1.20580E+01,8.3480352E+00
3,1.24353E+01,5.744434E+00
3,1.14833E+01,5.5238415E+00
3,1.22788E+01,1.11829E+01
3,1.22717E+01,7.163888E+00
3,1.11969E+01,7.8854921E+00
3,1.42313E+01,7.8907233E+00
3,1.05164E+01,6.9719618E+00
3,1.1338E+01,7.3258616E+00
3,1.33021E+01,9.0748545E+00
3,1.15566E+01,8.1217488E+00
3,1.3439E+01,8.1995014E+00
3,1.22589E+01,8.4278194E+00
3,1.1242E+01,8.7091063E+00
3,1.0915E+01,7.0968258E+00
3,1.35908E+01,6.8301131E+00
3,1.3119E+01,7.1743461E+00
3,1.29486E+01,7.0261357E+00
3,1.26764E+01,7.2679396E+00
3,1.11430E+01,8.173922E+00
3,1.36934E+01,6.8778922E+00
3,1.31276E+01,6.3726884E+00
3,1.13699E+01,7.7936981E+00
3,1.1845E+01,8.1170922E+00
3,1.21376E+01,9.2139024E+00
3,1.19292E+01,1.0279E+01
3,1.08479E+01,8.1308036E+00
3,1.01118E+01,6.8027824E+00
3,1.2112E+01,7.1234792E+00
3,1.07238E+01,9.4091798E+00
3,1.22253E+01,8.2470597E+00
3,1.46031E+01,7.0549171E+00
3,1.19730E+01,8.4878979E+00
3,1.35667E+01,8.7292545E+00
3,1.30354E+01,8.6568573E+00
3,1.19188E+01,7.281099E+00
3,1.34472E+01,6.9209131E+00
3,1.28590E+01,6.9711169E+00
3,1.24920E+01,8.181591E+00
3,1.37754E+01,7.4502664E+00
3,1.30898E+01,6.8221647E+00
3,1.54863E+01,9.7533168E+00
3,1.21397E+01,7.690311E+00
3,1.22511E+01,7.6771734E+00
3,1.32880E+01,9.2897256E+00
3,1.1490E+01,1.08898E+01
3,1.30378E+01,8.5222562E+00
3,1.34106E+01,6.8807471E+00
3,1.21132E+01,6.6589588E+00
3,1.37035E+01,8.533858E+00
3,1.44726E+01,6.6433645E+00
3,1.11765E+01,7.3652958E+00
3,1.29983E+01,8.4173041E+00
3,1.30486E+01,6.1341971E+00
3,1.25921E+01,6.3843901E+00
3,1.15276E+01,8.3131856E+00
3,1.42001E+01,5.8093548E+00
3,1.36446E+01,7.9334759E+00
3,1.33619E+01,7.7239342E+00
3,1.37606E+01,8.1190933E+00
3,1.41304E+01,6.7208459E+00
3,1.1003E+01,7.2474949E+00
3,1.1836E+01,7.6306913E+00
3,1.18194E+01,9.6785212E+00
3,1.17303E+01,7.756448E+00
3,1.1435E+01,8.145004E+00
3,1.21538E+01,7.4314592E+00
3,1.18476E+01,8.7378796E+00
3,1.38140E+01,7.6571661E+00
3,1.2612E+01,6.559614E+00
3,1.32005E+01,7.181063E+00
3,1.46333E+01,7.7713587E+00
3,1.14621E+01,7.3313198E+00
3,1.2973E+01,8.0170581E+00
3,1.1949E+01,7.6721847E+00
3,1.33625E+01,8.2072354E+00
3,1.0948E+01,7.2722222E+00
3,1.3046E+01,7.9015895E+00
3,1.16133E+01,8.4689809E+00
3,1.22299E+01,7.778207E+00
3,1.2947E+01,6.125213E+00
3,1.40864E+01,7.4127789E+00
3,1.23235E+01,7.6417654E+00
3,1.2941E+01,7.602178E+00
3,1.31455E+01,8.2925806E+00
3,1.08644E+01,6.6344006E+00
3,1.00028E+01,8.0704729E+00
3,1.16244E+01,6.9731157E+00
3,1.31686E+01,7.14533E+00
3,1.2294E+01,8.1577871E+00
3,1.4140E+01,6.8165295E+00
3,1.17200E+01,6.716549E+00
3,1.21554E+01,7.9948536E+00
3,1.37904E+01,6.970783E+00
3,1.33407E+01,5.6563655E+00
3,1.19723E+01,6.0535956E+00
3,1.1989E+01,8.6332194E+00
3,1.2833E+01,8.3763665E+00
3,1.24756E+01,8.2276566E+00
3,1.18380E+01,8.3580277E+00
3,1.13344E+01,7.7302988E+00
3,1.16070E+01,5.3696362E+00
3,1.11030E+01,6.2237682E+00
3,1.29068E+01,6.9496777E+00
3,1.11324E+01,8.4607178E+00
3,1.13184E+01,9.0639613E+00
3,1.4060E+01,6.8171492E+00
3,1.46565E+01,7.7067628E+00
3,1.47956E+01,6.9635342E+00
3,1.18569E+01,7.7349458E+00
3,1.10942E+01,7.3681625E+00
3,1.38159E+01,4.3467554E+00
3,1.10580E+01,6.9230587E+00
3,1.26993E+01,8.779056E+00
3,1.3629E+01,7.6579545E+00
3,1.29584E+01,8.5897623E+00
3,1.11854E+01,7.4489378E+00
3,1.22293E+01,9.3816442E+00
3,1.35990E+01,7.7806969E+00
3,1.2829E+01,6.1890673E+00
3,1.2634E+01,6.3789688E+00
3,1.2128E+01,8.7720889E+00
3,1.27018E+01,6.9860549E+00
3,1.39385E+01,7.6718193E+00
3,1.25411E+01,8.3030209E+00
3,1.40439E+01,6.8768736E+00
3,1.3167E+01,9.4605002E+00
3,1.30233E+01,7.223537E+00
3,1.19923E+01,7.9005637E+00
3,1.16586E+01,8.3643934E+00
3,1.22578E+01,7.5918558E+00
3,1.2494E+01,8.0891012E+00
3,1.34512E+01,7.6640037E+00
3,1.39292E+01,8.8350118E+00
3,1.22161E+01,8.3122488E+00
3,1.10542E+01,6.4360726E+00
3,1.14561E+01,9.039446E+00
3,1.4477E+01,7.6334248E+00
3,1.18032E+01,6.4253753E+00
3,1.09886E+01,7.8978149E+00
3,1.2298E+01,7.8991974E+00
3,1.25519E+01,6.7870052E+00
3,1.24160E+01,6.1980662E+00
3,1.0157E+01,7.3044316E+00
3,1.1443E+01,6.2047057E+00
3,1.23266E+01,9.0583566E+00
3,1.04259E+01,6.496857E+00
3,1.40520E+01,6.9170185E+00
3,1.11160E+01,6.2291024E+00
3,1.18619E+01,6.4743152E+00
3,1.17881E+01,8.804027E+00
3,1.34819E+01,6.8090954E+00
3,1.30584E+01,8.3335018E+00
3,1.23940E+01,9.2923704E+00
3,1.20285E+01,8.0848094E+00
3,1.25662E+01,6.9341554E+00
3,1.38261E+01,7.3931428E+00
3,1.28569E+01,6.5299399E+00
3,1.19611E+01,9.7063311E+00
3,1.36310E+01,7.0260445E+00
3,1.20726E+01,7.8326232E+00
3,1.20067E+01,5.1181223E+00
3,1.2501E+01,7.7503571E+00
3,1.51296E+01,7.4916749E+00
3,1.51310E+01,7.1814479E+00
3,1.2623E+01,7.8252148E+00
3,1.34386E+01,7.6826909E+00
3,1.25274E+01,6.7412893E+00
3,1.25182E+01,6.7774418E+00
3,1.22039E+01,7.5166058E+00
3,1.1107E+01,6.7647966E+00
3,1.07582E+01,7.0283749E+00
3,1.13836E+01,7.0061157E+00
3,1.30979E+01,6.9294254E+00
3,1.40961E+01,5.7128498E+00
3,1.30694E+01,6.1353914E+00
3,1.07539E+01,6.8601696E+00
3,1.21996E+01,8.8393258E+00
3,1.091E+01,7.8221366E+00
3,1.39156E+01,7.543379E+00
3,1.22031E+01,8.9859417E+00
3,1.13379E+01,7.8341651E+00
3,1.32393E+01,8.0417868E+00
3,1.26036E+01,6.9201762E+00
3,1.36100E+01,8.1383655E+00
3,1.31362E+01,6.5156094E+00
3,1.17681E+01,8.0470464E+00
3,1.195E+01,6.3697054E+00
3,1.13945E+01,8.5372668E+00
3,1.34532E+01,6.3216399E+00
3,1.38973E+01,6.3899571E+00
3,1.14737E+01,7.0397688E+00
3,1.24334E+01,7.8173338E+00
4,1.16223E+01,1.30106E+01
4,1.11986E+01,1.16527E+01
4,1.1986E+01,1.33729E+01
4,1.37437E+01,1.27105E+01
4,1.46850E+01,1.43900E+01
4,1.35560E+01,1.11856E+01
4,1.21085E+01,1.15364E+01
4,1.19509E+01,1.14310E+01
4,1.25431E+01,1.2560E+01
4,1.20559E+01,1.3487E+01
4,1.36746E+01,1.48977E+01
4,1.16225E+01,1.27395E+01
4,1.3133E+01,1.25767E+01
4,1.05045E+01,1.1477E+01
4,1.21962E+01,1.27200E+01
4,1.41165E+01,1.21059E+01
4,1.20327E+01,1.28095E+01
4,1.22914E+01,1.29051E+01
4,1.20980E+01,1.39574E+01
4,1.11124E+01,1.22720E+01
4,1.32189E+01,1.22604E+01
4,1.23445E+01,1.1407E+01
4,1.20616E+01,1.18282E+01
4,1.42786E+01,1.24E+01
4,1.07364E+01,1.35522E+01
4,1.35075E+01,1.29720E+01
4,1.41758E+01,1.45289E+01
4,1.23405E+01,1.35027E+01
4,1.16238E+01,1.19477E+01
4,1.420E+01,1.33026E+01
4,1.15459E+01,1.3316E+01
4,1.2747E+01,1.19688E+01
4,1.15233E+01,1.24112E+01
4,1.43334E+01,1.21679E+01
4,1.26860E+01,1.21570E+01
4,1.30879E+01,1.0741E+01
4,1.22045E+01,1.1154E+01
4,1.42070E+01,1.12822E+01
4,1.29413E+01,1.1511E+01
4,1.25443E+01,1.29403E+01
4,1.26208E+01,1.35456E+01
4,1.19733E+01,1.1326E+01
4,1.27680E+01,1.13774E+01
4,1.21728E+01,1.1205E+01
4,1.2648E+01,1.08073E+01
4,1.58344E+01,1.1799E+01
4,1.19751E+01,1.2887E+01
4,1.17560E+01,1.27787E+01
4,1.3408E+01,1.31184E+01
4,1.19938E+01,1.16729E+01
4,1.21404E+01,1.09798E+01
4,9.9850628E+00,1.28550E+01
4,1.3143E+01,1.27483E+01
4,1.1180E+01,1.26262E+01
4,1.2934E+01,1.14334E+01
4,1.3096E+01,1.08158E+01
4,1.32544E+01,1.3785E+01
4,1.22639E+01,1.1738E+01
4,1.15642E+01,1.13252E+01
4,1.29716E+01,1.28663E+01
4,1.36363E+01,1.289E+01
4,1.12717E+01,1.220E+01
4,1.07025E+01,1.25006E+01
4,1.1393E+01,1.18501E+01
4,1.17593E+01,1.0726E+01
4,1.41254E+01,1.2215E+01
4,9.6353318E+00,1.33609E+01
4,1.22722E+01,1.19506E+01
4,1.21780E+01,1.1691E+01
4,1.19248E+01,1.34031E+01
4,1.1749E+01,1.16112E+01
4,1.14957E+01,1.15411E+01
4,1.37810E+01,1.17886E+01
4,1.29438E+01,1.0749E+01
4,1.1682E+01,1.21768E+01
4,1.18155E+01,1.47758E+01
4,1.18121E+01,1.24925E+01
4,1.32239E+01,1.31453E+01
4,1.24286E+01,1.2713E+01
4,1.27361E+01,1.44505E+01
4,1.18627E+01,1.38633E+01
4,1.15470E+01,1.2225E+01
4,1.36570E+01,1.21631E+01
4,1.22849E+01,1.29803E+01
4,1.35227E+01,1.20465E+01
4,1.29432E+01,1.20445E+01
4,1.17114E+01,1.33427E+01
4,1.38099E+01,1.13062E+01
4,1.26673E+01,1.34300E+01
4,1.32465E+01,1.17645E+01
4,1.16217E+01,1.15333E+01
4,1.23598E+01,1.1421E+01
4,1.2825E+01,1.1284E+01
4,1.2688E+01,1.2993E+01
4,1.24124E+01,1.23028E+01
4,1.1563E+01,1.3353E+01
4,1.33067E+01,1.2484E+01
4,1.1837E+01,1.12724E+01
4,1.1845E+01,1.21988E+01
4,1.21331E+01,1.38759E+01
4,1.33816E+01,1.23357E+01
4,1.32392E+01,1.18969E+01
4,1.19598E+01,1.31840E+01
4,1.26540E+01,1.30803E+01
4,1.20133E+01,1.41611E+01
4,1.14286E+01,1.22297E+01
4,1.21855E+01,1.24467E+01
4,1.33846E+01,1.19667E+01
4,1.27178E+01,1.05919E+01
4,1.25313E+01,1.36370E+01
4,1.43041E+01,1.42467E+01
4,1.11658E+01,1.31381E+01
4,1.1927E+01,1.24849E+01
4,1.16615E+01,1.15241E+01
4,1.1105E+01,1.19166E+01
4,1.37592E+01,1.2699E+01
4,1.39306E+01,1.21002E+01
4,1.20722E+01,1.19163E+01
4,1.06892E+01,1.24703E+01
4,1.3946E+01,1.4174E+01
4,1.17153E+01,1.36143E+01
4,1.3589E+01,1.4231E+01
4,1.36283E+01,1.25878E+01
4,1.2494E+01,1.24434E+01
4,1.0691E+01,1.41966E+01
4,1.25721E+01,1.33128E+01
4,1.30218E+01,1.14726E+01
4,1.43384E+01,1.40175E+01
4,1.22242E+01,1.24614E+01
4,1.24434E+01,1.27750E+01
4,1.3352E+01,1.36533E+01
4,1.25096E+01,9.9707166E+00
4,1.3183E+01,1.19177E+01
4,1.40293E+01,1.05860E+01
4,1.25740E+01,1.27976E+01
4,1.36464E+01,1.1850E+01
4,1.28392E+01,1.16135E+01
4,1.2332E+01,1.18396E+01
4,1.3049E+01,1.17463E+01
4,1.201E+01,1.15746E+01
4,1.34359E+01,1.38761E+01
4,1.2352E+01,1.47E+01
4,1.30045E+01,1.24779E+01
4,1.04052E+01,1.32301E+01
4,1.33436E+01,1.23487E+01
4,1.15165E+01,1.4106E+01
4,1.15784E+01,1.40208E+01
4,1.2785E+01,1.15114E+01
4,1.37522E+01,1.39483E+01
4,1.3665E+01,1.29183E+01
4,1.24484E+01,1.35061E+01
4,1.37075E+01,1.3650E+01
4,1.47370E+01,1.28021E+01
4,1.18079E+01,1.29802E+01
4,1.23044E+01,1.2428E+01
4,1.13492E+01,1.30095E+01
4,1.20067E+01,1.17130E+01
4,1.16454E+01,1.1372E+01
4,1.14932E+01,1.24131E+01
4,1.40975E+01,1.1930E+01
4,1.3555E+01,1.24593E+01
4,1.15008E+01,1.28730E+01
4,1.24198E+01,1.31189E+01
4,1.39262E+01,1.1257E+01
4,1.28350E+01,1.2621E+01
4,1.38569E+01,1.22835E+01
4,1.0882E+01,1.14093E+01
4,1.28933E+01,1.27472E+01
4,1.30832E+01,1.32895E+01
4,1.17335E+01,1.3759E+01
4,1.40809E+01,1.43620E+01
4,1.29937E+01,1.23689E+01
4,1.02985E+01,1.3246E+01
4,1.10894E+01,1.28663E+01
4,1.37363E+01,1.33962E+01
4,1.25320E+01,1.28220E+01
4,1.37121E+01,1.32498E+01
4,1.23987E+01,1.33696E+01
4,1.29489E+01,1.33076E+01
4,1.1105E+01,1.35545E+01
4,1.19537E+01,1.30359E+01
4,1.21677E+01,1.29684E+01
4,1.36337E+01,1.3125E+01
4,1.20356E+01,1.3509E+01
4,1.26169E+01,1.25777E+01
4,1.25138E+01,1.21158E+01
4,1.1851E+01,1.10128E+01
4,1.36497E+01,1.145E+01
4,1.39073E+01,1.27208E+01
4,1.27958E+01,1.4052E+01
4,1.3076E+01,1.37852E+01
4,1.32222E+01,1.30948E+01
4,1.12279E+01,1.19500E+01
4,1.37510E+01,1.38865E+01
4,1.05165E+01,1.0088E+01
4,1.14938E+01,1.28213E+01
4,1.1916E+01,1.29888E+01
4,1.28946E+01,1.25345E+01
4,1.28303E+01,1.261E+01
4,1.19143E+01,1.28967E+01
4,1.11743E+01,1.3149E+01
4,1.30631E+01,1.2065E+01
4,1.1858E+01,1.29583E+01
4,1.31082E+01,1.44237E+01
4,1.3017E+01,1.33397E+01
4,1.37488E+01,1.20159E+01
4,1.14056E+01,1.34967E+01
4,1.17261E+01,1.26475E+01
4,1.28646E+01,1.35048E+01
4,1.13827E+01,1.17275E+01
4,1.18305E+01,1.09218E+01
4,1.242E+01,1.19927E+01
4,1.22096E+01,1.13796E+01
4,1.326E+01,1.20690E+01
4,1.17958E+01,1.24368E+01
4,1.3009E+01,1.50150E+01
4,1.19027E+01,1.26893E+01
4,1.15336E+01,1.18340E+01
4,1.41609E+01,1.28689E+01
4,1.24049E+01,1.2321E+01
4,1.23383E+01,1.33589E+01
4,1.18799E+01,1.4076E+01
4,1.20930E+01,1.42889E+01
4,1.35521E+01,1.2003E+01
4,1.17791E+01,1.34342E+01
4,1.16022E+01,1.33670E+01
4,1.20933E+01,1.30017E+01
4,1.09118E+01,1.30547E+01
4,1.28124E+01,1.07501E+01
4,1.18337E+01,1.14070E+01
4,1.4739E+01,1.20096E+01
4,1.33161E+01,1.0644E+01
4,1.14705E+01,1.25435E+01
4,1.45050E+01,1.1923E+01
4,1.25209E+01,1.130E+01
4,1.18574E+01,1.18512E+01
4,1.1745E+01,1.10989E+01
4,1.26E+01,1.18961E+01
4,1.24280E+01,1.24070E+01
4,1.33909E+01,1.31038E+01
4,1.25797E+01,1.36238E+01
4,1.26403E+01,1.29739E+01
4,1.12657E+01,1.2330E+01
4,1.16875E+01,1.30726E+01
4,1.20527E+01,1.2983E+01
4,1.4138E+01,1.33243E+01
4,1.07267E+01,1.27175E+01
4,1.14591E+01,1.17196E+01
4,1.20907E+01,1.25343E+01
4,1.22440E+01,1.25560E+01
4,1.21327E+01,1.09582E+01
4,1.11325E+01,1.27846E+01
4,1.49967E+01,1.30011E+01
4,1.35316E+01,1.27745E+01
4,1.05206E+01,1.16268E+01
4,1.2385E+01,1.48776E+01
4,1.43039E+01,1.1003E+01
4,1.30141E+01,1.27324E+01
4,1.28580E+01,1.1833E+01
4,1.30396E+01,1.24870E+01
4,1.23798E+01,1.03530E+01
4,1.15348E+01,1.3682E+01
4,1.32682E+01,1.4256E+01
4,1.48353E+01,1.24552E+01
4,1.10584E+01,1.31777E+01
4,1.28031E+01,1.23031E+01
4,1.30826E+01,1.3587E+01
4,1.35046E+01,1.32859E+01
4,1.26091E+01,1.1793E+01
4,1.3194E+01,1.20122E+01
4,1.46105E+01,1.44630E+01
4,1.26428E+01,1.33615E+01
4,1.11036E+01,1.3353E+01
4,1.07758E+01,1.23940E+01
4,1.17049E+01,1.39198E+01
