,\string0,\string173,\string122,\string71,\string181,\string120,\string196,\string25,\string180,\string11,\string155,\string32,\string124,\string31,\string153,\string135,\string190,\string64,\string161,\string60,\string109,\string18,\string116,\string90,\string52,\string154,\string66,\string137,\string134,\string54,\string141,\string14,\string104,\string9,\string68,\string63,\string138,\string183,\string42,\string178,\string41,\string199,\string111,\string92,\string146,\string85,\string69,\string21,\string78,\string51,\string10,\string24,\string27,\string34,\string65,\string166,\string91,\string7,\string16,\string189,\string164,\string80,\string188,\string191,\string165,\string3,\string97,\string133,\string112,\string198,\string186,\string49,\string157,\string70,\string105,\string145,\string93,\string136,\string177,\string36,\string123,\string98,\string187,\string43,\string150,\string119,\string19,\string127,\string82,\string81,\string15,\string33,\string159,\string184,\string87,\string170,\string185,\string132,\string67,\string1,\string195,\string197,\string61,\string172,\string149,\string57,\string160,\string103,\string58,\string168,\string140,\string113,\string102,\string2,\string94,\string101,\string74,\string152,\string30,\string76,\string50,\string12,\string73,\string40,\string129,\string107,\string106,\string151,\string75,\string28,\string17,\string108,\string83,\string174,\string37,\string162,\string156,\string84,\string45,\string4,\string175,\string142,\string13,\string77,\string38,\string139,\string130,\string35,\string179,\string72,\string126,\string147,\string46,\string121,\string47,\string20,\string59,\string62,\string44,\string88,\string169,\string99,\string115,\string182,\string55,\string22,\string193,\string79,\string39,\string163,\string96,\string131,\string144,\string29,\string89,\string167,\string23,\string53,\string110,\string125,\string5,\string143,\string176,\string48,\string194,\string95,\string128,\string26,\string56,\string118,\string158,\string148,\string171,\string114,\string6,\string8,\string86,\string117,\string192,\string100
\string61,26.435,36.918,44.268,56.200,64.349,65.002,73.409,69.749,75.233,59.344,55.899,45.241,47.637,47.451,53.216,68.828,63.790,64.082,63.003,70.818,69.382,74.085,61.573,55.382,62.436,54.899,60.459,44.081,52.992,40.678,45.344,35.788,32.740,32.953,33.850,39.803,28.850,35.923,55.994,53.612,35.881,47.531,32.256,38.598,39.208,65.643,57.455,48.287,49.182,47.413,42.693,42.265,21.306,17.631,15.377,22.411,24.476,25.793,28.202,25.052,49.505,56.931,57.175,52.945,57.151,69.204,71.215,76.918,59.586,61.183,58.337,53.616,55.424,59.662,57.613,64.159,61.480,56.513,51.039,51.082,59.213,61.297,62.266,54.962,50.061,48.521,40.065,33.212,32.311,30.371,34.962,22.335,22.049,45.044,40.169,40.949,37.606,24.335,23.550,25.470,25.426,11.731,0,14.140,21.476,29.220,33.973,20.666,14.906,17.393,33.894,46.945,50.678,57.382,51.338,34.898,21.099,13.993,12.761,19.012,21.415,36.842,29.218,50.721,60.423,55.853,62.225,68.940,72.634,61.454,50.947,53.268,55.938,63.375,50.068,50.254,61.136,65.946,70.319,53.794,54.186,58.521,64.361,68.125,65.747,49.842,53.783,56.025,66.341,56.591,46.619,44.987,45.978,44.082,44.296,51.590,61.312,74.069,65.798,60.789,65.538,67.961,58.538,56.609,60.547,59.030,71.708,74.537,64.142,74.600,59.436,52.193,57.475,51.218,58.338,50.697,20.486,31.211,16.597,27.156,28.261,23.140,37.266,55.955,64.330,24.743,19.127,40.333,48.605,62.444,67.194,77.834,69.653,46.076,33.638,56.649,51.753,60.372,44.945,64.426
\string172,34.503,43.572,51.351,63.006,71.436,71.077,79.865,76.234,81.940,67.086,62.113,50.369,53.188,52.396,60.475,78.321,73.655,73.269,73.199,82.122,80.312,86.117,72.475,67.658,75.229,68.259,73.915,48.105,65.848,49.286,55.251,43.735,34.190,31.586,28.074,33.777,28.106,36.552,66.676,65.222,32.208,60.325,33.664,38.072,39.865,79.448,70.904,61.628,61.022,59.121,54.547,54.332,27.010,25.814,17.718,25.359,31.297,29.472,27.484,23.102,61.845,69.247,69.808,66.349,69.823,81.540,82.971,88.708,69.726,71.078,68.140,61.681,63.234,66.525,66.951,73.477,70.027,63.973,58.670,59.391,65.888,69.427,69.575,64.604,60.864,57.625,48.529,43.527,43.154,39.513,43.860,23.579,21.493,55.026,51.113,52.392,48.828,32.003,30.446,27.719,25.479,19.701,14.140,0,13.485,25.424,31.228,24.388,19.375,21.837,45.606,56.453,59.828,66.449,59.404,24.061,10.146,9.766,13.432,15.347,26.382,44.184,38.079,64.100,73.617,68.995,74.328,80.904,83.734,71.662,61.944,64.239,66.775,73.475,59.608,61.942,73.435,77.639,82.318,64.529,65.491,69.199,75.621,78.852,77.516,59.197,60.929,61.766,71.572,61.640,53.159,53.173,55.750,52.971,53.740,61.271,68.487,81.200,74.441,69.599,75.794,78.176,69.466,65.813,69.385,70.270,82.561,86.232,76.801,86.470,70.538,63.633,69.789,62.873,67.865,61.724,25.131,42.965,23.021,20.863,17.057,23.244,39.888,64.340,71.653,19.217,14.273,49.092,57.847,69.543,74.346,87.467,82.385,39.405,23.408,63.774,62.059,69.910,56.135,74.531
\string149,40.464,47.539,53.391,62.768,73.915,73.781,83.125,81.217,87.144,71.079,65.836,53.692,59.747,57.449,66.013,83.463,77.419,75.909,73.349,82.826,80.141,86.312,71.642,67.932,76.773,71.332,75.503,39.615,65.280,43.599,51.587,37.761,24.054,20.985,18.968,26.921,25.639,29.922,68.665,68.236,20.300,64.733,23.809,26.277,28.469,82.260,73.821,64.349,61.887,60.135,57.435,58.067,26.541,26.974,17.756,26.368,34.666,32.039,28.206,22.261,68.132,75.074,74.721,70.001,71.757,83.342,86.283,93.807,74.594,75.197,73.683,64.325,65.816,68.024,67.575,73.250,67.776,61.729,56.964,57.310,64.430,69.827,71.307,65.492,61.904,60.741,51.863,47.088,46.808,42.895,48.780,29.043,27.130,62.251,54.264,54.433,51.686,31.254,28.365,28.448,28.644,26.388,21.476,13.485,0,12.933,19.046,18.364,20.040,26.014,51.086,61.831,66.567,74.495,69.098,25.079,9.971,15.714,21.824,9.506,21.674,38.933,35.151,67.126,75.181,71.333,76.313,82.317,83.130,72.245,61.905,63.590,65.517,70.922,58.285,62.610,77.003,80.960,84.337,67.898,70.304,76.913,81.798,83.944,82.159,60.161,62.306,61.723,70.565,60.023,53.642,54.509,57.525,56.718,56.971,60.308,66.059,78.559,73.391,71.673,77.321,80.017,73.021,70.536,76.245,77.867,88.893,91.750,81.423,91.466,74.937,68.763,73.820,66.268,71.966,65.543,24.108,44.676,24.217,19.746,24.114,16.048,34.793,64.638,73.591,13.245,15.987,54.302,61.121,70.795,75.912,88.204,85.939,27.350,23.750,70.930,64.473,74.474,60.533,75.936
\string57,46.745,52.754,56.442,63.867,77.554,78.187,87.537,87.473,93.749,76.553,71.757,59.841,67.993,65.214,73.109,88.871,81.476,79.493,74.045,83.054,79.653,85.212,70.294,66.519,76.352,71.633,74.126,29.745,62.917,38.164,48.457,32.288,17.615,17.763,22.002,30.366,31.635,30.533,71.201,71.127,15.413,68.031,16.046,14.018,18.762,82.577,74.524,64.955,60.925,60.832,60.293,61.504,29.608,31.263,23.299,30.853,38.449,35.567,32.001,27.282,72.846,79.291,78.160,71.804,72.501,84.195,88.970,97.810,79.739,79.913,79.471,69.002,70.572,72.311,69.740,74.430,67.363,62.048,57.780,57.139,65.783,72.107,75.292,67.537,63.269,64.875,57.104,51.620,51.259,48.060,55.130,38.323,36.632,68.888,58.079,56.914,55.095,34.361,30.360,34.628,37.652,34.392,29.220,25.424,12.933,0,12.951,18.420,25.164,33.232,55.570,67.066,72.991,81.900,77.740,33.901,21.723,24.694,30.013,16.160,18.579,31.939,30.617,67.566,75.009,72.261,77.706,83.088,82.332,73.678,62.320,63.355,64.593,68.918,58.492,63.112,79.567,83.733,85.491,71.421,74.377,83.402,87.026,88.777,85.981,62.794,66.451,65.215,73.348,62.451,57.383,57.937,60.193,61.766,61.497,60.764,66.289,78.449,73.433,74.464,78.521,82.101,76.495,75.432,82.493,83.830,93.660,95.657,83.726,94.132,78.322,72.682,76.447,69.076,76.650,69.510,28.924,46.982,28.841,29.286,36.832,17.052,33.934,66.823,77.725,20.801,25.534,60.499,65.196,74.198,79.525,89.690,88.026,21.788,29.837,78.928,66.673,79.209,64.046,76.748
\string160,49.706,54.206,57.679,63.126,76.105,76.291,86.152,85.211,90.127,72.863,68.295,57.271,65.970,61.415,69.153,85.474,78.456,75.424,69.606,79.615,76.209,82.689,67.968,66.433,75.957,73.482,75.357,33.888,61.316,34.366,43.387,28.732,12.775,7.950,14.355,22.026,24.749,19.812,65.526,66.846,12.773,66.261,17.888,17.339,15.533,81.377,74.397,65.800,62.803,58.842,57.668,59.347,32.180,32.227,28.199,35.737,44.368,43.260,40.088,33.090,72.682,78.759,76.867,71.076,70.438,80.493,85.015,94.599,75.731,75.212,75.203,63.371,64.319,65.033,63.215,67.790,59.978,54.971,51.746,51.936,59.526,66.782,69.727,62.912,60.341,62.425,53.379,49.903,49.399,45.998,52.247,39.150,38.982,68.786,54.756,53.657,52.537,30.432,25.764,29.903,33.734,35.433,33.973,31.228,19.046,12.951,0,17.343,29.388,36.240,57.264,67.201,72.926,81.416,78.725,40.025,27.249,32.705,38.252,21.148,25.794,36.952,36.509,69.343,73.130,69.818,73.176,79.010,77.451,67.976,57.789,58.124,59.370,62.591,52.004,59.990,77.112,80.228,82.327,68.552,73.308,82.732,84.884,84.906,82.196,56.321,59.025,56.238,63.638,54.416,51.516,54.012,57.762,58.943,57.816,54.475,58.664,69.833,69.357,72.314,77.069,78.565,73.537,74.250,82.935,83.842,93.944,94.925,84.635,95.448,78.091,73.068,75.816,67.653,73.491,66.169,26.523,44.990,31.875,27.235,39.353,13.773,26.333,58.969,69.798,19.583,29.486,58.702,63.253,69.617,74.727,84.362,85.499,23.339,40.252,76.443,66.216,77.224,64.878,76.394
\string103,33.635,39.164,43.231,50.577,62.491,63.279,72.745,71.448,76.877,59.167,55.274,44.342,52.326,49.171,55.865,70.867,63.659,61.668,56.670,65.987,63.119,69.151,54.744,51.843,60.824,57.393,60.483,31.247,48.278,26.134,33.303,21.389,12.576,14.240,21.587,30.560,20.763,20.496,53.367,53.135,19.515,50.497,15.468,23.195,20.135,66.644,58.554,49.645,47.601,43.725,42.200,43.544,17.264,15.574,15.330,22.880,29.664,30.812,30.707,24.112,55.904,62.121,60.673,55.049,55.371,66.565,70.744,79.692,61.521,61.603,61.864,51.008,52.725,54.898,51.697,56.714,50.638,45.447,40.895,40.601,49.530,54.808,57.860,49.627,45.736,47.503,39.209,33.872,33.348,30.449,37.605,26.845,27.409,52.386,39.774,38.686,36.916,16.138,14.683,24.002,26.282,23.412,20.666,24.388,18.364,18.420,17.343,0,15.097,21.877,40.029,50.951,56.763,65.465,62.871,37.802,23.329,23.605,27.353,14.079,15.346,28.589,25.631,53.164,58.555,55.198,60.089,65.387,65.423,55.651,44.592,45.957,47.586,52.773,41.010,45.630,61.705,65.537,67.895,53.370,57.007,66.440,69.184,70.536,68.186,44.892,49.136,49.397,57.679,46.500,40.105,40.384,42.822,44.095,43.323,43.127,49.960,62.492,57.552,58.086,62.506,64.567,58.408,58.692,66.781,67.121,77.262,78.520,67.935,78.779,61.771,56.279,59.468,51.641,58.748,51.206,12.410,29.067,16.313,23.558,35.490,12.087,27.695,50.565,61.281,16.764,20.834,43.342,48.063,57.470,62.664,72.122,70.356,32.877,38.855,62.299,50.639,61.890,48.114,61.750
\string58,21.603,28.675,34.244,44.911,55.788,56.525,65.315,64.630,71.913,55.320,50.543,38.498,45.734,45.296,52.915,67.367,60.086,59.394,57.158,65.713,63.179,69.191,54.517,50.476,58.902,53.528,58.967,35.708,51.562,35.757,41.208,32.845,24.499,26.307,29.836,39.974,27.771,32.606,57.197,55.143,26.371,49.360,22.472,31.641,30.528,67.092,56.478,46.773,43.641,42.896,41.686,42.220,7.833,9.706,2.871,9.289,16.305,17.246,18.127,12.802,51.014,57.500,57.722,53.247,54.906,67.613,70.690,78.273,60.307,61.304,61.918,51.376,54.151,57.329,55.064,59.992,55.879,49.449,43.526,42.963,50.904,54.649,56.999,49.811,44.816,43.266,37.404,30.431,30.865,27.132,35.261,17.643,16.243,45.145,39.666,39.431,35.909,21.145,24.828,31.181,28.553,23.153,14.906,19.375,20.040,25.164,29.388,15.097,0,8.928,32.215,42.967,48.667,58.085,53.788,29.651,18.593,14.112,16.502,11.641,15.800,31.012,26.740,49.424,59.207,56.411,63.117,66.620,67.876,58.071,47.366,50.397,52.046,58.620,46.587,46.549,60.169,64.744,67.321,50.854,52.037,60.566,65.697,69.337,68.871,49.363,53.006,56.041,63.937,49.989,40.936,38.748,39.862,40.411,41.734,47.966,54.306,67.746,56.949,53.361,58.429,62.597,55.979,52.116,57.798,60.720,69.866,73.143,62.405,71.826,55.647,49.622,55.315,48.096,55.258,50.037,14.397,29.572,4.600,23.023,30.200,23.887,40.890,57.879,66.583,18.718,12.058,37.976,43.140,55.140,60.372,72.365,69.429,36.624,31.742,56.850,45.162,56.542,41.048,56.654
\string168,14.898,22.091,29.641,41.574,49.950,50.118,58.783,57.125,64.586,48.925,43.687,31.503,37.763,38.259,46.440,61.298,54.685,54.356,54.624,63.357,61.338,67.977,53.685,50.504,57.813,52.723,59.474,43.479,53.373,40.957,44.054,38.953,31.486,32.113,33.697,43.350,28.764,35.808,55.269,52.805,32.537,46.649,30.329,40.083,37.996,66.402,55.099,45.924,43.706,41.356,39.063,39.195,10.261,10.383,10.366,9.758,15.417,18.277,19.927,14.790,46.564,53.041,54.033,51.292,53.195,65.557,67.204,73.970,55.388,56.677,57.538,46.771,49.857,53.320,52.552,57.663,54.977,47.949,41.704,41.825,48.004,50.777,51.949,46.573,42.300,37.935,32.453,26.220,27.237,22.601,30.202,10.354,9.382,38.536,36.532,37.361,32.969,22.054,28.270,32.790,27.143,23.957,17.393,21.837,26.014,33.232,36.240,21.877,8.928,0,27.936,36.616,41.586,50.855,46.199,29.781,21.584,17.665,18.630,17.965,24.444,38.268,33.801,48.721,58.495,55.337,61.614,64.498,66.579,55.626,46.297,50.048,51.942,59.010,46.178,45.247,56.841,61.097,64.561,46.426,47.081,54.459,60.467,64.566,65.639,47.484,49.902,54.246,61.700,47.195,37.087,34.528,36.041,34.821,37.118,47.120,52.710,66.145,54.427,48.480,54.919,58.577,51.516,45.810,50.614,54.925,64.013,68.083,59.046,67.683,50.827,44.775,51.681,44.326,49.611,45.990,15.529,28.731,7.444,22.716,28.542,30.022,45.701,57.177,64.070,21.783,12.929,31.537,37.750,50.049,55.061,68.784,66.493,42.469,35.106,49.401,41.297,50.488,36.643,53.491
\string140,16.013,19.795,23.795,34.935,37.831,40.635,46.636,44.486,51.446,35.867,35.611,30.212,32.309,36.134,36.636,42.096,34.870,37.719,38.467,43.004,42.853,46.792,37.021,31.192,34.485,28.606,37.651,54.138,37.706,43.027,39.906,44.448,48.955,52.412,57.151,64.932,47.077,51.787,41.808,35.947,55.453,24.861,48.207,58.472,55.124,42.886,30.107,22.566,26.052,23.098,21.248,19.924,28.661,25.653,34.927,31.705,25.352,33.287,40.707,40.026,20.838,26.569,28.438,26.469,30.615,43.696,45.148,50.579,37.741,40.162,42.831,37.207,41.289,46.968,41.333,45.463,47.084,43.073,37.075,35.704,43.041,39.809,42.052,32.644,25.412,22.955,25.010,15.508,16.405,19.021,23.751,31.863,33.995,18.538,23.007,23.107,18.853,31.045,38.836,46.690,43.566,36.303,33.894,45.606,51.086,55.570,57.264,40.029,32.215,27.936,0,16.682,22.251,31.845,31.171,56.729,48.655,41.552,38.597,43.593,40.296,44.368,39.505,25.144,36.297,34.147,43.221,43.618,49.025,40.820,32.385,37.306,39.206,48.050,38.478,27.958,32.872,38.820,41.783,26.275,22.458,31.978,37.408,44.459,45.618,39.013,45.079,53.665,60.286,47.400,34.831,26.692,21.447,22.407,24.753,38.039,47.685,59.653,42.332,32.495,35.220,39.271,30.214,26.547,30.668,30.337,38.713,41.764,31.645,41.227,25.945,18.506,25.375,20.757,31.479,27.272,33.244,19.926,28.170,47.822,53.237,48.986,57.826,51.692,57.765,47.435,40.739,19.584,21.651,40.274,44.193,51.973,41.803,66.974,60.036,37.480,21.565,30.537,11.704,34.484
\string113,23.649,18.921,21.190,29.076,23.836,26.061,31.071,28.222,36.656,23.226,23.205,22.320,23.820,29.598,29.351,30.642,22.974,26.583,33.489,38.162,38.812,44.993,36.500,36.308,36.728,35.987,45.358,65.610,46.688,53.386,47.837,56.161,58.601,61.082,64.781,72.789,53.861,58.921,43.426,37.981,63.732,29.489,58.552,69.702,64.834,48.040,34.714,31.088,33.521,26.300,25.282,24.257,38.154,36.062,45.474,40.467,35.929,43.438,49.472,48.036,21.847,24.122,27.653,31.347,32.304,42.206,40.667,45.467,32.472,34.769,41.298,31.961,37.005,42.005,39.158,41.640,45.700,40.803,35.305,35.055,37.207,31.651,32.157,27.918,24.291,13.941,23.547,20.351,22.851,23.625,25.833,37.058,39.751,13.090,26.331,27.822,23.735,39.730,49.489,56.070,50.279,48.229,46.945,56.453,61.831,67.066,67.201,50.951,42.967,36.616,16.682,0,9.292,22.266,26.055,63.220,57.930,52.852,50.740,53.661,53.491,57.605,54.267,33.845,40.261,38.892,45.114,41.330,46.389,37.685,34.458,40.299,41.658,49.488,41.052,30.501,30.289,34.043,37.530,19.912,15.079,26.162,31.497,38.789,45.243,40.559,43.582,54.199,57.691,43.408,31.622,22.813,18.027,16.643,21.980,39.609,44.429,55.081,35.674,20.527,27.172,29.850,22.991,10.890,16.446,25.219,28.315,33.199,30.170,35.711,16.889,12.903,22.637,17.804,20.417,24.982,41.638,29.753,38.652,53.825,59.970,60.244,68.584,54.947,57.420,55.270,49.052,15.101,11.792,28.956,31.869,42.918,39.657,74.807,69.993,27.943,16.069,16.450,11.367,28.052
\string102,28.831,25.665,29.629,37.279,28.054,28.859,32.531,24.948,31.548,21.632,22.936,25.048,20.255,27.687,25.345,26.083,22.617,27.488,38.204,42.341,44.182,49.965,43.719,43.555,42.272,41.177,50.837,73.812,52.480,60.457,54.237,62.683,65.309,66.884,69.278,76.221,57.180,63.432,44.113,38.524,70.101,30.654,65.775,76.797,72.026,50.320,38.795,36.725,41.529,32.966,28.883,27.020,44.809,41.862,51.079,46.738,42.430,49.712,55.558,53.918,20.888,22.864,27.598,34.264,36.566,44.273,39.966,42.076,29.297,32.358,37.575,31.939,36.406,41.887,41.166,44.422,50.212,45.829,40.950,41.718,42.061,35.248,33.066,32.094,30.492,18.729,25.736,25.047,26.932,27.924,26.681,40.329,43.362,8.769,28.948,31.923,27.933,44.629,53.866,58.480,52.073,50.647,50.678,59.828,66.567,72.991,72.926,56.763,48.667,41.586,22.251,9.292,0,13.255,18.337,67.138,62.106,57.246,54.782,58.994,60.109,65.427,61.268,39.331,44.321,41.672,46.347,43.729,50.605,40.384,39.394,44.868,46.802,54.702,45.511,36.067,31.338,34.068,39.922,22.066,16.333,19.406,26.884,34.954,42.946,42.382,43.898,54.887,58.549,46.678,35.038,27.859,24.886,19.311,24.144,43.923,48.982,58.517,41.938,25.814,33.107,32.707,23.905,11.973,11.329,19.625,25.352,31.044,32.575,37.004,20.011,16.414,25.590,22.381,19.480,25.535,46.645,35.036,44.590,57.325,61.841,64.980,72.388,55.943,56.154,59.897,53.574,16.314,17.533,31.818,33.503,44.878,39.977,81.301,74.438,20.947,24.257,15.588,18.868,35.014
\string2,39.083,37.930,42.818,50.015,38.454,38.297,40.422,27.984,29.272,25.427,29.099,34.146,23.165,30.435,23.968,22.729,26.411,32.158,45.337,48.399,51.666,56.397,53.221,52.730,49.483,48.117,57.497,84.850,59.181,69.413,62.228,71.044,74.917,75.626,76.815,82.044,63.261,70.395,44.905,39.311,79.900,32.939,76.128,86.794,82.133,52.364,44.146,44.177,51.991,41.864,34.738,32.098,55.302,51.201,60.432,57.308,53.159,60.275,66.095,64.170,22.494,23.600,28.793,38.368,42.260,46.764,39.140,36.924,26.355,30.364,32.552,34.500,37.548,43.533,44.647,48.824,56.570,53.486,49.588,51.228,50.371,42.304,37.630,39.169,39.354,28.586,31.996,33.526,34.385,36.185,31.152,48.231,51.678,13.790,34.054,38.209,34.952,52.324,60.364,62.767,56.545,55.365,57.382,66.449,74.495,81.900,81.416,65.465,58.085,50.855,31.845,22.266,13.255,0,12.847,75.473,69.965,65.271,62.393,67.884,69.706,75.795,70.677,46.651,49.140,44.891,47.327,46.841,56.067,44.616,46.069,50.724,53.328,61.182,51.619,43.516,33.630,34.909,43.543,27.807,22.444,11.254,21.358,29.899,39.019,45.386,45.561,56.456,60.546,53.006,42.098,36.937,35.252,27.240,30.105,49.928,56.035,63.795,51.485,35.954,42.617,38.605,27.853,21.617,16.398,14.494,25.680,30.383,37.333,41.054,27.883,24.931,31.306,30.177,23.256,28.377,55.003,42.733,54.299,64.535,67.310,72.151,77.514,56.981,54.349,68.077,62.151,23.960,28.259,39.315,39.526,48.842,40.351,91.521,82.751,15.784,35.874,21.454,29.977,45.641
\string94,34.967,36.729,43.850,54.146,45.125,44.592,47.511,36.193,39.127,34.541,35.406,36.363,24.050,32.486,29.673,35.121,37.683,42.767,54.450,58.325,60.882,65.384,60.349,57.700,56.032,51.469,61.547,83.514,63.455,70.922,65.708,71.265,73.464,73.686,73.635,78.700,60.838,69.627,51.470,45.852,77.281,37.924,74.036,84.240,80.805,58.483,49.805,47.646,54.711,47.344,39.563,36.598,52.462,48.508,55.829,53.063,48.705,54.977,60.554,59.296,27.361,31.156,36.556,43.901,49.589,56.328,49.885,47.547,35.622,39.759,38.550,41.588,44.360,50.553,52.444,57.775,64.090,60.081,55.351,56.925,57.354,50.971,46.444,47.216,45.989,34.954,35.445,35.105,35.793,36.662,32.147,43.355,46.095,16.340,38.093,42.550,38.338,51.628,58.813,59.516,52.726,50.029,51.338,59.404,69.098,77.740,78.725,62.871,53.788,46.199,31.171,26.055,18.337,12.847,0,68.397,63.720,58.476,54.989,63.170,66.057,74.198,68.085,49.540,55.932,51.175,55.002,56.626,65.711,53.569,52.537,57.169,60.115,68.595,57.277,49.838,42.869,45.428,53.809,36.597,30.848,19.661,31.760,40.265,46.835,50.884,50.971,60.682,66.642,58.606,46.733,41.940,40.753,32.245,35.521,56.126,63.258,72.458,59.732,44.054,50.949,49.245,37.894,29.916,22.618,21.713,34.530,40.766,43.680,47.870,35.848,30.711,38.973,37.311,33.601,35.961,52.748,44.183,50.648,60.131,59.772,68.748,75.839,61.580,59.778,64.014,56.646,26.624,34.424,47.661,48.827,60.220,49.957,88.121,74.962,21.390,41.506,31.879,33.220,52.534
\string101,41.491,46.077,52.498,62.867,71.938,70.569,78.909,78.241,86.295,73.410,66.052,53.207,58.965,59.047,70.100,87.519,81.716,80.713,81.965,91.525,88.860,96.261,80.744,78.291,86.500,80.837,87.324,54.049,81.141,62.449,68.883,58.676,42.386,39.438,34.422,43.396,40.346,47.797,82.600,81.225,33.589,76.061,39.769,44.152,45.765,95.843,84.472,74.850,70.316,70.335,68.426,68.619,34.196,37.646,27.213,28.328,36.611,31.672,24.094,20.825,75.337,81.906,83.447,80.998,82.729,94.918,96.154,102.537,82.563,83.677,83.550,72.014,74.481,76.520,79.013,83.980,79.870,71.732,66.146,66.859,70.748,75.813,75.913,73.824,70.758,64.956,59.052,55.212,56.296,50.782,56.762,29.643,24.962,65.222,65.106,66.321,62.100,46.185,48.276,46.817,40.310,41.887,34.898,24.061,25.079,33.901,40.025,37.802,29.651,29.781,56.729,63.220,67.138,75.473,68.397,0,16.676,22.509,27.163,24.003,38.160,54.326,51.541,76.994,87.943,84.858,90.411,93.578,94.409,83.128,74.478,77.776,79.411,85.230,72.397,74.157,86.313,90.097,93.649,74.895,75.609,81.075,88.376,92.160,93.922,73.590,73.308,74.984,81.766,67.656,60.808,60.779,63.897,61.871,64.617,73.690,75.871,88.788,79.129,73.835,81.428,85.868,79.984,71.791,74.654,81.988,90.356,95.974,87.397,94.534,78.515,72.900,80.823,73.474,76.494,74.597,37.105,57.625,32.947,25.346,20.583,39.812,58.174,80.933,86.766,25.335,19.161,58.352,64.820,73.446,78.299,95.196,96.113,33.354,16.731,72.106,68.581,76.952,64.861,79.176
\string74,35.884,42.759,49.611,60.074,69.788,69.132,78.203,76.049,82.563,67.645,61.670,49.153,54.491,53.189,62.703,80.550,74.915,73.775,73.286,82.867,80.430,87.137,72.306,68.972,77.275,71.572,77.048,45.219,68.558,49.184,55.821,44.303,30.320,27.111,23.096,31.614,27.323,34.567,70.001,69.027,25.031,64.702,29.344,33.935,35.235,83.885,74.283,64.795,62.182,60.463,57.409,57.706,25.193,26.276,16.091,22.647,31.361,28.377,23.659,17.493,66.255,73.231,73.736,70.255,72.324,84.131,85.993,92.769,73.029,73.963,72.694,62.925,64.800,67.217,68.177,73.896,69.451,62.517,57.243,57.941,63.713,68.572,69.162,64.940,61.619,58.127,49.928,45.511,45.742,41.055,46.746,23.034,19.998,58.429,53.956,54.867,51.290,32.904,32.767,31.554,27.794,27.095,21.099,10.146,9.971,21.723,27.249,23.329,18.593,21.584,48.655,57.930,62.106,69.965,63.720,16.676,0,11.753,18.180,10.451,26.100,43.835,39.732,67.437,76.644,72.769,77.907,83.041,84.393,72.775,63.242,65.732,67.757,73.709,60.398,63.491,76.485,80.372,84.263,66.353,67.996,73.625,79.666,82.549,82.264,61.370,62.412,63.092,71.466,59.631,52.390,52.850,56.024,54.124,55.389,62.061,66.873,79.706,72.711,68.923,75.613,78.615,71.491,66.788,71.271,74.692,85.263,89.208,79.881,88.956,72.311,66.114,72.484,64.942,69.349,64.577,24.460,45.521,22.616,16.179,16.608,23.763,42.160,67.261,74.606,13.211,9.380,50.949,58.344,68.188,73.187,87.463,85.860,30.710,19.746,66.415,62.380,71.171,58.037,74.094
\string152,29.644,38.572,45.361,57.333,67.146,67.407,75.800,74.144,81.312,66.043,60.939,48.745,53.224,53.542,61.594,77.522,71.541,71.471,70.574,78.810,76.619,82.062,67.942,62.523,70.579,63.163,68.986,42.339,62.748,46.983,53.572,42.382,32.677,32.526,32.096,40.377,32.981,39.877,67.741,65.523,30.975,59.159,29.844,35.294,37.565,77.032,67.097,57.229,54.787,55.675,53.082,52.980,21.532,22.678,12.190,18.084,23.187,20.171,18.408,16.112,59.762,66.856,67.720,63.565,66.823,79.610,81.935,88.122,70.122,71.598,70.104,62.352,64.672,68.149,67.179,72.882,69.212,62.888,57.081,56.892,64.229,67.682,68.923,62.802,57.875,55.124,48.331,41.791,41.876,38.356,44.525,23.058,19.686,53.232,50.660,51.201,47.449,32.333,32.686,34.038,31.585,24.015,13.993,9.766,15.714,24.694,32.705,23.605,14.112,17.665,41.552,52.852,57.246,65.271,58.476,22.509,11.753,0,6.783,13.127,20.905,38.126,32.534,59.152,70.669,67.250,74.072,78.967,81.236,70.766,60.251,63.050,65.087,71.906,59.239,59.328,71.357,76.166,79.622,62.542,62.639,68.148,74.815,79.059,78.122,60.425,63.260,65.377,74.403,62.078,53.006,51.403,52.675,51.590,53.064,60.729,67.651,80.911,70.724,65.718,71.035,75.317,67.530,62.682,66.064,68.417,78.910,83.066,72.254,81.354,66.417,59.690,66.222,59.719,66.342,60.950,25.142,41.284,18.129,24.709,23.308,26.584,44.685,67.333,75.355,21.323,12.154,47.876,54.920,67.529,72.565,85.465,80.380,37.547,20.236,64.304,57.291,67.356,51.603,68.917
